"date","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antigua and Barb.","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herz.","Botswana","Br. Indian Ocean Ter.","Brazil","British Virgin Is.","Brunei","Bulgaria","Burkina Faso","Burundi","C<92><82>te d'Ivoire","Cambodia","Cameroon","Canada","Cape Verde","Cayman Is.","Central African Rep.","Chad","Chile","China","Colombia","Comoros","Congo","Cook Is.","Costa Rica","Croatia","Cuba","Cura<92>_ao","Cyprus","Czech Rep.","Dem. Rep. Congo","Denmark","Djibouti","Dominica","Dominican Rep.","Ecuador","Egypt","El Salvador","Eq. Guinea","Eritrea","Estonia","Ethiopia","Faeroe Is.","Falkland Is.","Fiji","Finland","Fr. Polynesia","France","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea","Kuwait","Kyrgyzstan","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Is.","Mauritania","Mauritius","Mexico","Micronesia","Moldova","Monaco","Mongolia","Montenegro","Montserrat","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Caledonia","Nicaragua","Niger","Nigeria","Niue","Norfolk Island","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn Is.","Poland","Portugal","Puerto Rico","Qatar","Romania","Russia","Rwanda","S. Geo. and S. Sandw. Is.","S. Sudan","Saint Helena","Saint Lucia","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten","Slovakia","Slovenia","Solomon Is.","Somalia","South Africa","Spain","Sri Lanka","St. Vin. and Gren.","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Is.","U.S. Virgin Is.","Uganda","Ukraine","Unclassified","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Vatican","Venezuela","Vietnam","W. Sahara","Wallis and Futuna Is.","Yemen","Zambia","Zimbabwe"
2009-02-28,4613,0,34102012,2335792,0,1926370,0,5893,4343155,1526073,126896,701529718,1998596,1352352,2970,5948137,2285313,1545312,35454,57945426,114086,0,387577,36704,96122,238430,1280,0,1565411,0,138655,1113360,1545,0,305514,150495,447308,46345238,0,132759,0,0,9232477,290506663,458380,0,269201,7044194,79978,449880,201974,0,2859050,734021,313721,18275286,0,0,2158311,192760,24903959,438659,0,0,27923,6338,106494,16549,24021645,2456280,13830779,70151291,273537,0,3263759,112219380,3630660,6471904,0,384013,1685224,1722163,1500,0,148422,110337,4008999,62358964,1893567,107101,57778174,78396922,14923322,141495,3845586,1989635,40957144,4842846,254617700,8260972,79025,665922,683378,101836021,5708593,0,40875,261868,1393744,0,0,3681697,0,543733,12000,22903,1831,94634,0,58244276,404394,579654,1262290,679595,0,3652875,35027655,111105,0,0,254249,81635,0,6516803,81058,100954,262186,16471,1130629,41452334,12722433,15160,0,18349060,1395713,877257,1920843,3084505,9189718,39649,4640443,10632603,30635,6291671,51583525,22269,1058042,4173033,57115,2841356,587960,23513541,0,0,0,0,324629,7040908,0,0,34608176,1041828,37409,268563,0,46588168,0,36270,592708,1608039,0,11293672,15683722,20590635,1505,9495604,149759,0,9689780,8466870,2239346,48266413,120855,395263,33666958,19140,315918,3413946,3484066,1150224,2504975,0,0,0,0,1294650,34486778,23943044,184617961,438068929,659750,474708,2558457,0,46718002,18622553,0,395635,7816412,31465,2246
2009-03-31,4253,253704,38301572,3591533,0,1401090,0,254303,2502866,1121972,55128,918104482,2691915,4370466,363071,6856543,2479555,2170187,158336,64730563,0,984781,443327,0,204378,107608,4831,0,3620100,0,270881,1176025,0,0,653662,131850,834266,50232972,0,0,0,0,4686497,397672940,426492,17417,365835,4693512,384891,717943,6353,0,4175970,663496,50857,10967109,0,41932,1780735,35970,29896626,280720,108351,0,111573,17683,228040,4592,28700904,939232,15407190,59789586,157167,0,2455404,84962279,2114791,9568815,0,118797,849252,3068361,89922,0,469571,91620,291842,75755382,1897896,122516,78592720,111100411,34747642,891905,6056589,4200869,40480937,4449062,262076879,9267847,39211,1383913,343231,99868966,7345676,141567,3481869,264510,625305,0,0,1076105,0,781664,0,248944,0,29079,14883,72787281,483818,220235,635479,241446,1975,3730456,39395894,111358,17651,0,198165,152151,0,4471321,481576,1042011,0,28977,1780346,56747655,16459174,2484885,0,31601437,578100,549503,4332289,9375058,8794322,46073,7817943,12713152,22060,1025492,49745171,295529,743432,4725085,71537,2306068,60414,25986901,0,0,0,0,133986,9057962,0,0,42864300,1839104,105149,82122,0,66337598,0,7198,698151,3376570,0,17777557,18381816,13220906,0,11443702,0,0,6136475,13637196,943625,65089395,216767,411201,42701870,16870,95111,4706904,3306124,2503703,6653428,73627,40000,0,0,688127,64301167,42184820,204709493,458028203,468547,329438,3109771,0,25961400,34531038,0,798684,3630554,0,7591
2009-04-30,86999,124225,19086794,2617358,0,860969,0,89126,655193,921623,107480,685864639,2605845,5248654,136527,7227536,9296660,2272526,34356,54931597,98113,41578,238572,30126,272468,0,0,0,4216108,13200,1396202,316628,12809,0,709191,164689,1276168,52943119,0,4048,0,1195,4538709,318355426,685693,55431,347614,7035576,197815,858410,0,0,3511702,180992,940240,8270548,210991,0,1834013,258122,32482684,694987,0,0,88118,1659,306114,130722,25681378,1864529,14718644,55490365,121256,0,607583,81229643,1555439,10716580,0,236062,446322,2530187,1200,0,163560,75472,2358410,77943452,1219586,17157,73054644,102071600,19559616,13338,5540908,1539850,44187374,1310480,271634970,9463878,87232,1287294,403683,123076261,4235709,0,11389,3947,987535,0,0,1983687,0,713202,39511,860275,0,42377,18270,60880819,951544,553459,998980,548506,0,3915257,33265612,34357,1571,0,231297,74750,0,2998331,236232,509721,364087,22589,2156890,67952185,14083431,1765922,0,12643612,311238,1380966,2740098,14299188,7582121,92884,5468911,15320505,0,1453392,45308461,0,1163304,3511778,29816,2001603,247448,17431323,91170,0,0,0,701252,8256769,0,0,47055437,1372493,22584,229566,221960,71978932,0,7247,592860,2051474,0,18528556,40729698,10437208,0,16366513,52187,0,6849010,7603398,2218403,94846553,0,242329,44981353,16038,84990,3844028,2278599,514625,6920388,0,0,0,0,1274349,109201494,30067166,182927830,377176500,622969,227073,4124214,0,14495215,30314121,0,195478,5168600,0,0
2009-05-31,74694,232161,17185462,2553209,0,1361306,0,246398,1279106,1584568,163549,781426504,6407294,4133265,170339,3763631,11429553,1615985,7255,34507977,0,0,724259,0,213250,1262,8340,0,7557208,0,312843,463436,5710,12353,739828,339130,819007,67630394,0,83031,0,1391,8476995,358516548,868746,10810,387333,9543164,298730,985158,558178,0,3216620,1433707,1143246,10648768,534694,0,1943956,172595,26717019,625592,27659,0,11533,7633,436285,8591,26797918,1341906,21798412,43361215,129574,0,700860,67529633,603497,12212115,0,289014,1008964,2129147,0,0,630571,0,168410,79830707,1508095,68963,48627507,151286143,17330637,6726,5760583,1932657,50107508,2639859,243923795,8620688,385344,611115,219936,160229681,9229487,0,66953,243544,256385,0,0,791234,0,572381,107180,69959,76068,1468474,0,64751400,859449,545276,682939,359638,1557,4571494,47193663,86609,0,0,292512,43187,0,8513850,139032,1445984,238363,0,3516400,77456671,11536039,2739324,21919,15815489,771855,834018,2933972,17091967,6014734,7544,7579435,12883411,33295,2563525,53747901,549970,1371949,3507430,66676,1862257,361927,11630097,0,0,0,0,559202,9928973,0,0,63835528,4606444,0,185770,0,106560344,0,63020,128131,1593521,0,14634021,43032750,18566162,239404,8199062,0,0,7302646,13012304,11391271,78314216,0,338898,43502809,1990,7327,6451465,5207122,19744,4475890,0,0,1210,103757,780324,110914684,38508801,176966335,398371599,447521,885151,5598814,0,56776715,24019683,0,630210,3351230,0,41793
2009-06-30,17133,236262,5699034,2469073,0,2501434,0,73599,1322658,1705498,46858,710869530,2587517,3054026,107587,4772508,6087665,2457584,143290,23480800,0,73683,357545,0,15441,0,0,0,7883478,0,416683,276300,6105,0,289013,237912,563461,43502981,0,5029,0,0,4945745,304191871,789625,0,423693,9327522,361472,765180,5895,0,1533414,340087,1114183,8050749,423246,36100,1264475,158967,15423532,323822,24056,0,7484,14732,379956,2301,23775083,1516067,14268359,35293052,185087,104801,775825,50035719,4505082,8407156,0,102991,696664,1491060,82585,0,359706,73836,108963,69948500,722152,139221,93418251,87333948,8161308,0,4846942,2166296,22327223,802480,213440010,5388646,22677,684388,496900,92151386,5449798,0,40009,108731,430142,0,0,1497093,0,633700,172478,53898,7470,1477507,1942,55502174,807006,315221,507838,220317,0,3379699,44753898,92392,0,0,278281,0,0,3108181,126524,767306,310562,58269,1707275,47035584,13788513,3434982,0,14019474,1176826,70862,1853121,8879573,4322717,54067,3309980,15060802,17063,1085776,45106562,0,1418288,3505898,10471,2219111,121300,10846010,0,0,0,0,308720,9237423,0,0,45003238,1598009,0,149284,81224,76100578,0,18273,2829,1776388,0,12213264,51033212,17971783,60726,3790813,2151,30800,5320390,7848862,5360913,74914219,0,141386,39879377,47218,45832,4100621,3479452,259929,2573476,0,45000,0,1246501,453657,67250729,28519131,127661341,358611240,402417,123310,2817972,0,36043080,26601096,0,330026,5217904,60521,16100
2009-07-31,98774,314864,6436737,3832352,0,805566,16335,0,5395514,1318871,21476,731321890,1784394,2401973,1043,4013760,3796764,1309483,58917,23949840,82731,94096,638112,1794,69912,0,1849,0,10379118,0,272768,448715,21192,0,167309,339144,14000,37491296,0,99397,0,0,3071475,299174629,428771,0,357802,12034462,260491,253154,5179,0,3215132,904100,841154,9176450,279349,0,418875,17440,21717156,364777,0,1779,210847,57213,246135,177239,29003388,579839,16684175,43954246,245912,290122,266443,55088773,6301581,8651656,0,112297,654942,1580534,45393,0,436043,140992,1538496,69658790,299447,21506,41130612,79081589,13191366,34500,3396996,3003999,37219824,1412384,250198234,3725950,86937,982516,725559,89153931,6032898,0,37661,184661,406802,0,44700,189644,0,1155151,2380,3498150,69507,74288,15034,54974190,1329700,320565,722291,727309,0,4369857,29377115,118916,13852,0,450031,0,0,2883079,517188,632768,286165,3947,491100,31006097,15764096,991957,0,11711340,1065359,1037267,1815627,3268982,13953055,63094,1296031,9811479,45222,1855814,46108092,0,610649,2427065,61064,1086912,167572,14075744,0,0,0,0,288435,11235639,0,0,40636824,2258740,3878,144249,68852,94960053,0,18867,84415,862764,0,12504170,28714148,21026867,699454,784467,22110,0,6268314,7076716,3206715,68100143,0,343233,35855403,14438,0,4279578,3137202,89810,1866853,0,0,0,5119,1097483,75039934,28991456,127739683,296757307,1096602,1453211,5262790,0,47970809,24818923,0,360169,1196510,63805,10462
2009-08-31,37839,404433,7880923,2482240,0,254302,0,110778,1766282,1136916,24523,758877272,2208483,2648111,126531,3075162,4653787,2466783,0,27613515,6272,0,382129,0,27802,0,9780,0,10380040,0,272222,151652,0,0,248801,322733,83894,38406976,0,22005300,0,75831,2946976,218426446,835254,0,101172,11563465,384493,190525,326937,0,393132,174552,182092,8027997,95783,0,1208327,197836,10899969,489424,0,0,258190,9912,334727,0,29136626,899369,14717304,33053905,121873,115942,342484,47779897,1228727,5003810,204389,194806,856253,1706559,72286,0,203097,186406,1428169,65600470,402181,141105,40129786,46525076,9346847,49165,2672933,1608708,31850788,2081807,242085175,1643478,34271,438306,558761,92497023,2825708,58336,44332,91252,635645,0,0,828561,0,606902,279521,418065,0,23147,0,68960776,780396,153987,1654437,642589,11331,3524656,16190265,136336,0,0,205210,0,0,2075988,430462,317201,382638,9095,996566,19087267,13400945,2099401,11800,6700223,87422,1054806,1123243,2655294,4451461,14274,1672902,10577831,86846,6390486,34446615,233280,1060884,1661965,121106,1839094,67636,10310733,0,0,0,0,302961,7678964,0,0,27260014,2649536,79684,227367,313098,59412824,0,4236,1761,2600218,0,11426979,17137903,14533391,0,4214,31381,0,5395066,7284522,1806351,47698204,55623,350757,27390521,2675,33363,3791084,4710644,309523,4362813,53368,0,0,0,832736,93588652,26069448,110856461,177105110,259613,72496,3410848,0,25481876,17225757,0,411209,1095700,0,14252
2009-09-30,81460,98173,14684192,3460354,0,2362264,0,159633,1913667,909047,211507,826229098,1234540,2273181,104199,4369016,5463864,1785533,26595,28389768,75996,0,343092,2501,48168,0,2549,0,3459038,0,278464,108658,0,0,979168,203084,2108,37068369,0,47184,0,0,3804847,236117833,500215,50410,185128,7268424,136520,111801,0,0,204076,241861,1095668,14652526,525328,0,482946,96951,9061109,330783,58688,41918,121420,0,234418,139837,21458155,1311231,13328270,28520306,73449,463068,372623,49574609,1129377,3531987,0,234503,468814,1355215,155005,0,502404,70557,221194,57887841,637048,40851,56288972,53009396,11667164,14572,3630257,2193882,25500191,1085656,205807290,3047439,55526,3176354,779678,110390626,3803148,0,49392,564666,806956,0,738887,2775331,0,526190,197794,53138,0,86782,92712,46536341,323023,6892,428575,224028,0,2750152,17241075,656350,0,5524,896337,0,0,2444683,343580,779158,102678,0,339267,26326801,24559408,1849264,0,8969360,1229135,102852,2359880,2805821,11731958,42257,2191414,14061980,12107,2814267,36913479,0,714195,2084172,21034,1841754,107383,8273231,7315,0,0,0,381316,10971149,0,0,22913012,3920980,0,107561,60202,81424139,0,40222,15017,2427484,0,25212096,19774542,14778791,96209,8090385,0,4400,5102035,5604483,843654,49102905,201389,262442,34331229,33500,0,6610813,2453956,334767,5785708,0,40000,2000,3038,806366,58814809,24969548,98483793,194824968,866800,394243,3726057,44435,12196605,20753535,0,730683,2956544,41980,22375
2009-10-31,70180,216306,16504312,2702304,0,2389318,0,1039,1484438,2119507,30860,762843037,1607347,2808015,152215,4251987,5392812,1069184,122734,63406149,70429,0,12000,0,40773,0,79890,0,3667524,0,246416,313988,11474,0,2129970,293187,2384078,36060971,0,147194,0,34162,2920210,263130030,602648,0,159434,7935004,187036,175888,4456,0,485732,973493,1899734,13766467,155219,0,1606444,173343,9520051,246743,0,0,76644,203560,224202,72248,21678728,424805,16002870,28623450,112948,47090,564963,63162445,4238796,2793687,0,95314,790020,1996885,164973,0,311787,0,218629,53034435,565235,9683,36291039,57491226,21779333,269541,5013777,1679270,22366451,1927926,208111989,5767939,19216,770304,537749,97306778,2406628,0,16133,6007,1673572,0,0,874998,0,751056,114387,1192321,0,30787,17416,48364571,864268,2173,1217865,153537,1080,3634363,29971933,49775,62170,0,432984,0,0,4350256,161512,673507,77504,0,3076962,32128754,13178388,1476870,73000,18088570,616839,938092,1522256,3854420,5937921,25875,3902275,11733492,391763,3399213,49028992,0,1119135,2046464,56876,1832736,74605,14338251,12568,0,0,0,173962,11885824,0,0,26319819,4473888,0,200933,145277,97830729,0,56137,9304,1383519,0,11407479,9054674,13776084,139072,7159526,0,0,4217533,4388015,6214199,52702980,0,279870,38403919,3968,0,4310287,5233305,435877,3799295,0,0,0,0,688002,45804820,33901313,104686897,253521534,629517,1362663,3806226,0,29531043,37050202,0,468822,2575982,2748,0
2009-11-30,3888,210777,22903791,3080267,0,1483977,0,190217,1009643,1072688,86121,882736405,1239269,3427246,63129,12707264,10109443,1865116,0,30775054,0,14477,418739,8844,96979,1288,42235,0,1711651,23443,143149,762789,0,0,311102,438466,313503,29651226,0,160986,0,0,3462069,287928035,647827,13338,133452,7360356,561634,79585,111505,0,464163,361832,3103442,6514960,0,0,1844320,230476,22608134,628758,0,26676,1640,49122,334103,2005,27576615,1006929,17317259,30900397,93898,0,1140846,37507953,3927022,2999404,0,86750,629513,1690670,109884,0,1009384,70874,141857,53458741,1124961,9539,40167732,66459452,16803599,23877,1793566,1044815,15658422,2906326,193263163,6499815,7886,977882,523126,99922676,5267993,0,21492,324794,1617782,0,70343,2648183,0,563373,146785,49663,0,21048,33351,54819260,734040,134850,460902,174978,0,2723499,35652242,53744,0,0,144651,0,0,2137021,630495,303776,33260,2244,1305709,29764708,16221403,2087159,2148,16386611,770737,1382195,1178313,4604345,3214203,20460,3582939,17489962,29673,3025006,45474506,152300,407697,1472841,38824,1797502,123697,5657410,0,0,0,0,426646,11283365,51253,0,33404950,2552274,87193,157878,0,88749557,0,24351,42435,1695550,0,10480066,6340037,13341340,86135,1790170,0,0,6625113,5040530,4367150,56861448,241829,489385,51665941,0,0,4732080,4220109,1141421,6950664,169546,0,32154,184000,914565,33146491,41610545,86144233,260389271,390577,740611,5176026,0,42141814,36417503,0,763939,4179599,176551,212913
2009-12-31,20325,0,21771638,2723127,0,1423286,0,115272,989983,589915,2554,786616568,1725107,4758389,65093,6470711,6974139,2758556,0,21739872,0,14759,269077,9078,16995,0,0,0,4877968,0,179778,1509590,0,0,2978180,248119,752744,27513167,0,93623,0,0,8097542,377612182,505073,39304,196506,6962310,521370,107038,978722,0,1709774,1694510,975502,11892088,498228,0,2641526,125432,24461161,337900,0,0,76615,0,371345,3879,24772939,3509722,14384203,35408974,325149,396298,881055,46599666,5982717,3552768,0,569176,679439,2117754,243664,0,1703094,180682,903042,58837631,1587930,81196,43190911,65886448,21175535,190173,5446481,845934,37243373,5992891,208063505,7289712,83863,1047206,284583,90892953,9337133,64572,88044,150374,1535782,0,151587,6325157,0,340173,0,1038095,31939,35642,2297,59673020,1367275,321636,1181323,74119,0,3975326,24064317,47285,85199,0,333998,0,0,5446634,684810,878993,568044,1885,900409,28268579,14181677,2953839,241341,17044614,1003462,421491,1212481,6115844,8872814,28999,2030657,11089444,60615,2573176,60701094,0,922383,2841593,15165,1126862,306952,20829786,0,0,0,0,218138,13580654,0,0,44866523,5537154,0,239368,58821,263088022,0,35618,11863,1693310,0,16021534,9953601,16773453,76368,7095816,0,0,4600949,4421037,8452849,63536249,175977,397307,33409869,168754,31129,5086044,3157049,375358,5189390,0,0,0,0,1038304,37301270,34803411,142449081,298847632,789847,666803,4054800,0,18340478,29848819,0,252472,7215798,166992,1030
2010-01-31,0,117802,22378384,2285118,0,1850900,0,13659,609989,3711693,19493,674651947,1350212,7547362,109529,5362199,7124812,1805920,0,28278698,0,82956,286469,0,25101,0,0,0,2888979,0,29915,593474,12199,0,3524674,296600,597384,29603196,0,0,0,0,3026577,358923370,513150,0,94506,4527480,99280,106500,7491042,0,1267713,271426,1438334,22121382,1200,0,2860916,153049,25102138,430867,0,0,62607,7704,206643,1374,21285680,4580118,12475750,36671108,105932,0,2183200,51809667,4148937,3520531,140384,130952,389182,1651075,23152,0,292214,4473,935592,65201561,1073949,108445,50234852,91274111,14409591,304656,1453030,1015575,26976199,4569273,233377848,4445962,0,491729,621551,97997560,4054683,0,213424,26122,507625,4280,0,700396,0,565467,3750,114941,9529,105907,34263,72529999,351644,185431,215074,539892,0,5457129,28308704,51760,0,0,1573345,0,0,10379674,383190,1365807,77938,17276,2431762,29004339,9544456,5187800,0,15366955,584734,943685,920301,2887709,2879394,0,4116497,11548384,58598,2550109,76319902,0,636713,2998328,0,2058764,62055,15252960,0,0,0,0,272702,10487553,0,0,44802328,1057908,12996,67084,240353,115468013,0,25965,9402,857581,0,12095672,8840004,21960001,81889,14987526,44722,0,5460366,5086041,10766882,70385194,0,429787,41100240,0,82788,2512092,4827111,556135,3235129,0,0,0,0,1062557,39859660,33303050,132948604,226514956,422311,485634,2718853,0,24908033,31290625,0,5434286,8840958,5155,0
2010-02-28,141562,223110,19377892,2067841,0,3091140,1200,291324,1018243,880696,268692,747061303,2140496,5129409,3747,7351041,5415728,2604195,331066,31557075,167432,221271,523218,0,80121,0,0,0,4197183,23347,234442,314033,188532,0,2250633,196945,210051,36038945,0,7356,0,0,7356648,334127083,258729,50399,411794,5322236,57047,99987,8663251,0,1317827,99280,1212846,19312464,180736,0,2852321,161006,16259329,649346,15065,74929,128773,15994,109518,0,26494551,3665202,14716508,52463637,211781,100088,2105576,66387868,3177671,6230586,0,267158,883454,2161869,308616,0,9751,0,953142,73200568,1516972,103831,49961739,78521977,26185374,41350,3205210,2253584,24933580,3417118,246590344,3306049,25700,738003,242539,121153431,6046847,0,171527,474909,503693,0,0,911126,0,1209673,22975,568254,0,55332,0,61227631,438452,20331,616850,279133,218959,5597653,31275997,12213,75154,0,1035695,0,0,5964196,586587,964632,239943,160849,1275539,36039527,14141413,4006849,3757,21917217,525292,59225,2843190,3919800,3948115,0,4135753,13367843,117737,1957642,55623974,52390,1128286,2662851,5335,1832524,75095,20487795,0,0,0,0,260002,9681103,15099,0,52156488,1725177,0,168434,0,64484401,0,0,28924,2308675,0,25957566,15588464,24097731,144783,13495395,0,0,6429216,6020256,4433034,65033360,6614,294018,38959662,2426,84241,2020691,2912431,895500,8276891,100201,0,11932,33913,2671223,39276016,29375423,152315969,302311856,602687,458206,3318725,0,3280509,35667483,0,592633,7511277,278194,13886
2010-03-31,19491,329126,33783652,2255772,0,2568842,0,209441,777764,3155753,56085,958752002,1656845,8855711,269345,5718851,9003740,2574802,0,43801490,33994,0,572671,2868,111280,0,16896,0,2749683,2497,462643,425950,10981,0,883512,310975,0,43612039,0,109669,0,0,2010629,447265472,391624,22999,128969,8192714,255245,440972,10813484,0,3029247,699508,1018885,32274855,449510,0,1920726,95531,13126854,468407,35668,0,238248,88966,108965,49457,27584670,1578702,14656860,45407734,355967,0,2226828,66893204,6443462,5520937,0,468307,1307656,1494555,0,0,1713457,0,0,63773085,2212624,28667,79088718,92751841,28857301,363953,3790894,3574608,35195947,2553851,317977557,4730566,26266,919356,228552,105145316,6766965,1904,37352,232210,387391,0,186141,2183632,0,921979,0,134359,0,83411,24944,72331680,1099667,250010,979363,56939,0,7198211,39088904,143263,0,0,906028,0,0,2613647,324612,1111944,248062,57536,890686,60132069,15738962,5980065,15454,15592156,882710,1148551,5129574,2666853,5951848,29845,4993914,14885496,107139,5905157,68629224,0,548547,4762366,28118,2561909,253061,24923643,0,0,0,0,665931,9700572,0,0,64376785,3518610,34287,70226,417577,73558244,0,59934,7136,2691043,0,16921845,20780733,30283002,149394,15908215,0,0,7177657,11154131,6830008,69872322,567132,643378,64112990,8835,63823,4855379,5520725,718858,4163386,372411,118235,3926,0,1405071,58151442,39574322,165650673,378404680,336272,192845,3311320,174953,22945710,38096846,0,263606,9460517,2147,101465
2010-04-30,0,197433,17920147,1917797,0,731795,0,4335,923653,2582663,208211,735587698,1932207,6812527,105480,4920786,4256202,3275139,0,43323110,287195,0,202200,0,161551,485297,2400,0,3657188,0,255561,239324,24340,0,1082998,497939,1396611,55182273,0,1357,0,208620,2216851,457331066,449663,0,0,5488188,140453,954625,0,0,1984828,649044,414705,25660684,238387,0,1337817,218047,22192155,849282,0,1281,466733,5073,664768,0,23108768,2416433,14245854,46864217,196513,0,2058234,63108171,7266428,6813726,0,259667,418060,1671797,133969,0,262505,213153,131593,72735515,1194977,25152,155727346,85859328,26716627,165073,5068487,2225714,36093132,2699337,304652602,3811148,335980,821267,484449,127943942,7485669,0,57064,408169,322610,0,44325,111495,0,1557905,8148,815884,8872,70744,33823,62047660,1451135,0,493742,994494,1653,4349730,25317552,72014,6378452,0,691495,0,0,2666555,144885,1029859,113910,0,1434242,59841952,14364498,2130133,0,13381198,284205,849253,4971653,2883536,5667909,12690,5677468,16983974,6451,5558725,70592798,0,725329,4359107,21287,2110612,270158,16467190,0,0,0,0,368520,8614254,0,0,59358954,4450716,134333,242579,0,64939473,0,8977,13662,1817652,0,14644626,32231740,22895464,205488,15444568,0,0,6740264,9452733,5000347,90675662,0,559133,65518002,11500,1421,3360920,4417754,206967,5724672,0,0,9671,4936,1553540,95106460,36553700,171096896,392085329,429464,279558,3933128,0,52983197,36041886,0,700218,1814330,3194,39709
2010-05-31,80,493668,19821864,2233156,0,2297243,0,6835,4825839,2076204,64233,919847799,1657280,3381114,7985,7190899,10743775,2894690,7635,36325149,0,0,412772,0,32535,0,13233,0,5471168,0,729982,160940,28628,0,546164,507316,906153,62872604,0,3608,0,0,4448372,450435233,1331242,0,248665,9500778,577411,576500,458216,0,2091374,906755,359768,8188568,219675,0,1831712,155570,20142934,791074,0,0,92662,11324,112875,0,25068264,1544717,20488347,37985858,376952,45268,1080680,66537183,3114292,8556976,101924,240667,618565,1900580,362256,0,1144318,0,0,85208278,1142994,0,65062867,91799842,17160647,94871,3586653,1898974,48490478,3716164,355700891,9075955,156354,1297662,425164,145723173,6331842,0,189124,251085,648873,0,0,9533207,0,778359,91762,179958,368412,0,54011,80051239,1820158,245328,852281,781122,0,6063710,49863935,334796,6527,6007,1221615,0,0,7632945,429951,1338520,135665,70560,513489,63421276,17008656,5115566,0,25146602,1590316,117643,2566955,2850747,8756624,7174,4762750,17557142,40216,5839718,59926363,308619,1414811,3500346,9718,2505208,242054,19141124,0,0,0,0,442668,9735823,0,0,41738937,641046,430613,230862,0,69733734,0,16245,69225,2152555,0,13872113,36823058,23645106,124022,20531409,311851,0,6347741,8120271,5724661,94264581,901112,372958,50460030,14261,0,4170714,5037697,331601,4768018,0,0,0,9930,953559,95527443,34621640,154078671,421928655,653638,133855,3889087,42603,44633039,32451935,0,692349,7017241,3743,0
2010-06-30,163886,185367,10789038,2900772,0,2141144,0,135080,2807214,2833207,299745,866264954,1293796,4360673,259728,6984728,4654969,2904028,5888,28656288,0,0,796041,0,102747,0,1207,0,7803849,48011916,574419,245149,54439,0,2183260,111639,2649,45448674,0,175470,0,0,8055401,378149926,1018586,24706,365827,9395731,470996,255029,172848,0,2055116,698243,354638,15573599,222718,0,1245495,613836,31113152,361073,0,2433,300398,21218,677373,29861,21775487,1815595,14662148,43912232,252396,0,2129663,53895596,5196158,5470071,0,578737,1315108,1288011,0,0,785216,0,10556,107414178,811848,3801,68734570,88682445,3712827,397724,4669855,492584,17453601,2820140,304624239,5470709,44572,1352840,142691,144004551,4363573,0,90480,481694,468079,0,0,2776700,0,911527,65389,1444248,0,0,0,69451594,1972980,253956,628114,251048,0,2173653,33771341,225830,0,0,1175729,0,0,5275880,432676,1466243,562001,6032,843336,52098588,14891291,2444517,128712,18187773,583488,980708,2390704,2326072,5210759,0,4314257,12537800,39835,1397578,57216698,0,839010,3431723,3978,2487205,479448,23729315,0,0,0,0,653208,11891144,0,0,54962715,1545612,0,267984,0,68922642,0,6759,158351,2054872,0,25769984,15255836,33070984,0,5550576,0,0,6031035,8135686,3796455,85970234,0,324131,51278952,0,0,6127013,5615845,351711,4106066,0,0,0,0,1266853,76934465,37022748,120174041,353736243,774633,530866,5055542,0,36186614,35684159,0,511785,265964,0,9390
